user_id,signup_date,country,language,region_tier,age_group,primary_device,acquisition_channel,student_eligible,marketing_opt_in,music_persona
U000298,2025-10-29,US,en,Tier 1,45-54,mobile_ios,paid_social,0,0,casual_listener
U000299,2025-04-30,AU,en,Tier 1,25-34,mobile_android,app_store,0,1,commute_listener
U000300,2025-10-02,US,en,Tier 1,25-34,mobile_android,organic_search,0,0,casual_listener
U000301,2026-02-20,US,en,Tier 1,18-24,mobile_ios,referral,0,0,casual_listener
U000302,2026-01-28,DE,de,Tier 1,45-54,desktop,app_store,0,0,commute_listener
U000303,2025-08-19,DE,de,Tier 1,18-24,mobile_android,organic_search,0,1,podcast_heavy
U000304,2026-02-16,AU,en,Tier 1,18-24,mobile_ios,influencer,0,1,low_intent_new
U000305,2026-03-05,IN,en,Tier 2,18-24,mobile_android,organic_search,1,1,commute_listener
U000306,2025-06-18,KR,ko,Tier 1,25-34,desktop,organic_search,0,0,commute_listener
U000307,2026-02-18,DE,de,Tier 1,18-24,mobile_android,organic_search,0,1,commute_listener
U000308,2025-06-08,UK,en,Tier 1,35-44,mobile_android,app_store,0,0,low_intent_new
U000309,2025-04-09,BR,pt,Tier 2,18-24,mobile_android,organic_search,0,1,casual_listener
U000310,2026-01-31,US,en,Tier 1,35-44,mobile_android,organic_search,0,0,commute_listener
U000311,2025-09-26,CA,en,Tier 1,18-24,mobile_ios,referral,0,0,casual_listener
U000312,2025-08-06,US,en,Tier 1,18-24,desktop,referral,0,1,commute_listener
U000313,2026-03-02,US,en,Tier 1,35-44,web,organic_search,0,1,commute_listener
U000314,2025-11-03,KR,ko,Tier 1,18-24,mobile_android,organic_search,1,0,casual_listener
U000315,2025-10-04,JP,ja,Tier 1,18-24,desktop,referral,0,1,casual_listener
U000316,2025-12-07,IN,en,Tier 2,55+,desktop,paid_social,0,1,commute_listener
U000317,2025-07-07,UK,en,Tier 1,18-24,mobile_ios,organic_search,0,1,casual_listener
U000318,2025-12-12,US,en,Tier 1,18-24,mobile_android,referral,0,1,casual_listener
U000319,2025-05-23,US,en,Tier 1,18-24,mobile_android,referral,1,1,casual_listener
U000320,2026-01-13,US,en,Tier 1,18-24,web,referral,1,1,low_intent_new
U000321,2025-06-22,DE,de,Tier 1,18-24,mobile_android,organic_search,0,0,low_intent_new
U000322,2025-05-16,IN,en,Tier 2,35-44,mobile_android,referral,0,1,discovery_seeker
U000323,2025-06-17,AU,en,Tier 1,18-24,mobile_ios,app_store,0,0,casual_listener
U000324,2025-06-20,US,en,Tier 1,18-24,mobile_android,organic_search,1,0,playlist_builder
U000325,2025-10-25,ES,es,Tier 2,45-54,mobile_android,app_store,0,1,social_listener
U000326,2025-10-04,IN,en,Tier 2,25-34,web,app_store,0,1,casual_listener
U000327,2025-03-14,DE,de,Tier 1,18-24,mobile_ios,student_partner,0,0,playlist_builder
U000328,2025-11-06,FR,fr,Tier 1,25-34,desktop,paid_social,0,0,commute_listener
U000329,2025-02-05,CA,en,Tier 1,13-17,mobile_ios,referral,0,1,commute_listener
U000330,2025-04-03,US,en,Tier 1,25-34,mobile_ios,organic_search,0,1,playlist_builder
U000331,2025-08-27,UK,en,Tier 1,25-34,mobile_ios,app_store,0,0,playlist_builder
U000332,2025-10-30,BR,pt,Tier 2,55+,web,referral,0,0,low_intent_new
U000333,2025-12-20,US,en,Tier 1,18-24,mobile_ios,app_store,0,0,playlist_builder
U000334,2025-08-31,US,en,Tier 1,35-44,mobile_ios,paid_social,0,1,discovery_seeker
U000335,2025-07-26,US,en,Tier 1,18-24,mobile_ios,app_store,1,0,playlist_builder
U000336,2025-04-16,US,en,Tier 1,25-34,mobile_android,app_store,0,1,commute_listener
U000337,2025-11-13,MX,es,Tier 2,18-24,mobile_android,organic_search,0,0,casual_listener
U000338,2025-04-26,IN,en,Tier 2,25-34,mobile_ios,organic_search,0,0,casual_listener
U000339,2025-11-07,CA,en,Tier 1,25-34,mobile_ios,referral,0,0,discovery_seeker
U000340,2025-12-26,US,en,Tier 1,55+,mobile_android,organic_search,0,0,casual_listener
U000341,2026-02-20,DE,de,Tier 1,45-54,smart_speaker,app_store,0,0,casual_listener
U000342,2025-07-06,CA,en,Tier 1,25-34,mobile_android,influencer,0,0,low_intent_new
U000343,2025-05-11,US,en,Tier 1,18-24,web,app_store,0,1,low_intent_new
U000344,2025-04-27,CA,en,Tier 1,25-34,desktop,app_store,0,0,podcast_heavy
U000345,2026-03-03,UK,en,Tier 1,35-44,mobile_ios,referral,0,1,casual_listener
U000346,2025-04-04,FR,fr,Tier 1,13-17,desktop,referral,0,1,discovery_seeker
U000347,2025-10-08,AU,en,Tier 1,25-34,mobile_ios,organic_search,0,0,playlist_builder
U000348,2025-03-17,US,en,Tier 1,13-17,mobile_android,organic_search,0,0,discovery_seeker
U000349,2025-03-28,UK,en,Tier 1,18-24,mobile_android,app_store,0,1,commute_listener
U000350,2025-07-26,AU,en,Tier 1,18-24,mobile_android,paid_social,0,0,discovery_seeker
U000351,2026-02-18,DE,de,Tier 1,55+,desktop,organic_search,0,1,discovery_seeker
U000352,2026-02-25,MX,es,Tier 2,18-24,mobile_ios,app_store,0,1,playlist_builder
U000353,2025-11-24,AU,en,Tier 1,18-24,desktop,referral,0,1,low_intent_new
U000354,2025-06-04,US,en,Tier 1,55+,mobile_ios,app_store,0,0,commute_listener
U000355,2025-08-04,US,en,Tier 1,25-34,web,referral,0,1,low_intent_new
U000356,2025-05-28,AU,en,Tier 1,35-44,smart_speaker,referral,0,0,casual_listener
U000357,2025-12-28,US,en,Tier 1,18-24,mobile_android,app_store,0,1,discovery_seeker
U000358,2026-03-10,FR,fr,Tier 1,25-34,mobile_android,student_partner,0,0,playlist_builder
U000359,2025-02-25,ES,es,Tier 2,13-17,smart_speaker,paid_social,0,0,commute_listener
U000360,2025-11-16,FR,fr,Tier 1,25-34,mobile_ios,organic_search,0,1,casual_listener
U000361,2025-11-07,UK,en,Tier 1,25-34,mobile_android,organic_search,0,0,discovery_seeker
U000362,2025-07-30,AU,en,Tier 1,25-34,mobile_ios,organic_search,0,1,discovery_seeker
U000363,2025-04-06,CA,en,Tier 1,25-34,mobile_ios,organic_search,0,0,discovery_seeker
U000364,2025-09-28,DE,de,Tier 1,35-44,mobile_ios,referral,0,1,discovery_seeker
U000365,2025-01-26,ES,es,Tier 2,25-34,desktop,referral,0,0,casual_listener
U000366,2026-03-06,UK,en,Tier 1,25-34,mobile_ios,student_partner,0,1,social_listener
U000367,2025-10-10,KR,ko,Tier 1,18-24,mobile_android,app_store,1,0,casual_listener
U000368,2025-03-18,MX,es,Tier 2,45-54,mobile_android,app_store,0,1,playlist_builder
U000369,2025-01-12,US,en,Tier 1,18-24,mobile_ios,paid_social,0,1,discovery_seeker
U000370,2025-11-02,US,en,Tier 1,25-34,desktop,referral,0,0,low_intent_new
U000371,2025-02-24,US,en,Tier 1,18-24,mobile_android,referral,0,0,casual_listener
U000372,2025-04-09,US,en,Tier 1,45-54,web,paid_social,0,0,commute_listener
U000373,2026-01-29,US,en,Tier 1,45-54,mobile_android,app_store,0,0,commute_listener
U000374,2025-09-16,IN,en,Tier 2,18-24,mobile_ios,organic_search,1,0,discovery_seeker
U000375,2026-01-09,US,en,Tier 1,35-44,web,paid_social,0,1,playlist_builder
U000376,2025-03-31,US,en,Tier 1,18-24,mobile_ios,app_store,0,1,commute_listener
U000377,2025-04-01,JP,ja,Tier 1,13-17,desktop,influencer,0,0,low_intent_new
U000378,2025-01-07,US,en,Tier 1,35-44,mobile_ios,email_campaign,0,1,playlist_builder
U000379,2025-10-19,JP,ja,Tier 1,18-24,mobile_android,organic_search,1,0,social_listener
U000380,2026-02-10,US,en,Tier 1,18-24,mobile_ios,influencer,0,0,low_intent_new
U000381,2025-08-01,US,en,Tier 1,25-34,mobile_ios,paid_social,0,1,playlist_builder
U000382,2025-11-21,IN,en,Tier 2,35-44,smart_speaker,referral,0,0,low_intent_new
U000383,2025-09-26,AU,en,Tier 1,18-24,mobile_ios,organic_search,0,0,discovery_seeker
U000384,2025-08-23,MX,es,Tier 2,18-24,mobile_android,student_partner,1,1,low_intent_new
U000385,2025-10-28,IN,en,Tier 2,13-17,mobile_ios,organic_search,0,1,playlist_builder
U000386,2025-05-06,BR,pt,Tier 2,13-17,mobile_android,referral,0,0,casual_listener
U000387,2025-06-17,US,en,Tier 1,18-24,mobile_ios,referral,0,0,casual_listener
U000388,2025-10-15,US,en,Tier 1,45-54,desktop,organic_search,0,0,discovery_seeker
U000389,2025-06-20,BR,pt,Tier 2,18-24,mobile_ios,paid_social,0,0,discovery_seeker
U000390,2025-07-22,BR,pt,Tier 2,25-34,mobile_android,paid_social,0,1,commute_listener
U000391,2025-09-21,KR,ko,Tier 1,45-54,mobile_ios,referral,0,0,casual_listener
U000392,2026-02-04,CA,en,Tier 1,25-34,mobile_ios,paid_social,0,1,discovery_seeker
U000393,2025-08-01,UK,en,Tier 1,13-17,mobile_android,organic_search,0,1,podcast_heavy
U000394,2026-01-06,BR,pt,Tier 2,25-34,mobile_android,app_store,0,0,casual_listener
U000395,2025-07-15,UK,en,Tier 1,45-54,mobile_android,student_partner,0,0,playlist_builder
U000396,2025-06-12,ES,es,Tier 2,18-24,mobile_android,paid_social,0,1,casual_listener
U000397,2026-01-28,MX,es,Tier 2,18-24,mobile_ios,organic_search,0,0,casual_listener
U000398,2025-01-21,CA,en,Tier 1,18-24,mobile_ios,organic_search,0,0,casual_listener
U000399,2025-08-29,BR,pt,Tier 2,25-34,mobile_android,app_store,0,0,casual_listener
U000400,2026-03-03,BR,pt,Tier 2,18-24,mobile_android,paid_social,1,1,casual_listener
U000401,2025-12-02,US,en,Tier 1,35-44,mobile_ios,app_store,0,1,casual_listener
U000402,2025-12-04,MX,es,Tier 2,25-34,mobile_android,organic_search,0,1,playlist_builder
U000403,2025-08-01,DE,de,Tier 1,25-34,desktop,paid_social,0,0,casual_listener
U000404,2026-03-06,JP,ja,Tier 1,35-44,desktop,student_partner,0,1,commute_listener
U000405,2025-11-17,UK,en,Tier 1,18-24,mobile_ios,paid_social,1,0,casual_listener
U000406,2025-03-07,MX,es,Tier 2,35-44,mobile_ios,organic_search,0,0,podcast_heavy
U000407,2025-09-30,UK,en,Tier 1,25-34,web,organic_search,0,0,low_intent_new
U000408,2025-06-06,US,en,Tier 1,25-34,mobile_android,paid_social,0,0,casual_listener
U000409,2025-07-11,MX,es,Tier 2,13-17,web,email_campaign,0,1,social_listener
U000410,2026-02-25,US,en,Tier 1,25-34,mobile_ios,organic_search,0,0,discovery_seeker
U000411,2025-10-29,US,en,Tier 1,25-34,mobile_android,paid_social,0,1,playlist_builder
U000412,2026-02-12,ES,es,Tier 2,25-34,mobile_ios,app_store,0,1,low_intent_new
U000413,2025-06-04,ES,es,Tier 2,18-24,desktop,student_partner,1,1,casual_listener
U000414,2025-10-21,FR,fr,Tier 1,13-17,mobile_android,organic_search,0,0,casual_listener
U000415,2025-09-28,AU,en,Tier 1,25-34,mobile_android,app_store,0,1,discovery_seeker
U000416,2025-07-19,CA,en,Tier 1,25-34,web,app_store,0,1,casual_listener
U000417,2025-07-04,US,en,Tier 1,25-34,mobile_ios,app_store,0,0,social_listener
U000418,2026-03-11,UK,en,Tier 1,25-34,mobile_android,referral,0,0,low_intent_new
U000419,2025-04-20,IN,en,Tier 2,18-24,mobile_ios,organic_search,0,1,casual_listener
U000420,2025-08-08,BR,pt,Tier 2,18-24,mobile_android,app_store,0,1,social_listener
U000421,2025-08-03,BR,pt,Tier 2,25-34,mobile_ios,influencer,0,0,playlist_builder
U000422,2025-11-12,BR,pt,Tier 2,25-34,mobile_ios,referral,0,1,commute_listener
U000423,2025-01-26,US,en,Tier 1,25-34,mobile_android,referral,0,0,commute_listener
U000424,2025-12-04,DE,de,Tier 1,45-54,mobile_ios,app_store,0,0,discovery_seeker
U000425,2025-12-18,US,en,Tier 1,35-44,mobile_ios,paid_social,0,0,podcast_heavy
U000426,2025-06-30,DE,de,Tier 1,13-17,desktop,organic_search,0,1,social_listener
U000427,2025-12-22,CA,en,Tier 1,25-34,mobile_android,paid_social,1,0,podcast_heavy
U000428,2025-03-07,MX,es,Tier 2,25-34,mobile_android,organic_search,0,0,commute_listener
U000429,2025-05-27,UK,en,Tier 1,18-24,desktop,organic_search,0,0,commute_listener
U000430,2025-12-15,US,en,Tier 1,55+,mobile_android,referral,0,0,low_intent_new
U000431,2025-06-24,US,en,Tier 1,25-34,desktop,student_partner,0,0,podcast_heavy
U000432,2026-03-12,BR,pt,Tier 2,35-44,mobile_android,student_partner,0,0,social_listener
U000433,2025-07-14,FR,fr,Tier 1,55+,smart_speaker,organic_search,0,1,discovery_seeker
U000434,2026-01-02,US,en,Tier 1,18-24,web,organic_search,1,0,casual_listener
U000435,2025-04-04,US,en,Tier 1,13-17,desktop,influencer,0,0,playlist_builder
U000436,2026-02-07,IN,en,Tier 2,18-24,mobile_ios,app_store,1,1,casual_listener
U000437,2025-09-20,US,en,Tier 1,13-17,mobile_android,referral,0,0,social_listener
U000438,2025-08-13,JP,ja,Tier 1,18-24,desktop,app_store,1,0,playlist_builder
U000439,2026-01-29,IN,en,Tier 2,55+,mobile_android,organic_search,0,1,low_intent_new
U000440,2025-04-20,US,en,Tier 1,55+,mobile_ios,influencer,0,0,casual_listener
U000441,2025-06-18,US,en,Tier 1,35-44,mobile_ios,organic_search,0,1,low_intent_new
U000442,2025-02-08,KR,ko,Tier 1,35-44,mobile_android,paid_social,0,1,social_listener
U000443,2025-06-18,UK,en,Tier 1,18-24,mobile_ios,app_store,1,0,casual_listener
U000444,2025-12-29,UK,en,Tier 1,25-34,mobile_android,influencer,0,1,discovery_seeker
U000445,2025-12-07,JP,ja,Tier 1,18-24,mobile_ios,student_partner,1,0,playlist_builder
U000446,2025-09-03,ES,es,Tier 2,18-24,mobile_ios,app_store,1,1,casual_listener
U000447,2025-08-09,KR,ko,Tier 1,18-24,mobile_android,app_store,0,0,low_intent_new
U000448,2026-03-07,BR,pt,Tier 2,25-34,mobile_ios,paid_social,0,0,discovery_seeker
U000449,2026-01-17,UK,en,Tier 1,13-17,mobile_android,organic_search,0,1,casual_listener
U000450,2025-04-29,US,en,Tier 1,18-24,web,app_store,0,0,low_intent_new
U000451,2025-07-01,BR,pt,Tier 2,25-34,mobile_android,paid_social,0,1,playlist_builder
U000452,2025-10-17,DE,de,Tier 1,25-34,mobile_ios,organic_search,0,1,playlist_builder
U000453,2026-02-06,CA,en,Tier 1,18-24,desktop,app_store,1,1,podcast_heavy
U000454,2025-10-11,MX,es,Tier 2,18-24,mobile_android,paid_social,1,0,commute_listener
U000455,2025-04-27,US,en,Tier 1,45-54,mobile_android,organic_search,0,0,commute_listener
U000456,2025-05-19,DE,de,Tier 1,13-17,mobile_ios,organic_search,0,1,discovery_seeker
U000457,2025-06-19,US,en,Tier 1,35-44,mobile_ios,organic_search,0,0,playlist_builder
U000458,2025-06-23,CA,en,Tier 1,18-24,mobile_ios,student_partner,0,1,playlist_builder
U000459,2025-10-10,US,en,Tier 1,25-34,desktop,referral,0,0,commute_listener
U000460,2026-02-06,US,en,Tier 1,25-34,mobile_ios,referral,0,0,podcast_heavy
U000461,2025-07-27,US,en,Tier 1,35-44,mobile_ios,student_partner,0,0,podcast_heavy
U000462,2025-04-11,AU,en,Tier 1,25-34,mobile_android,organic_search,0,0,casual_listener
U000463,2025-11-29,IN,en,Tier 2,13-17,mobile_ios,referral,0,1,low_intent_new
U000464,2025-10-02,FR,fr,Tier 1,35-44,desktop,app_store,0,0,playlist_builder
U000465,2025-12-28,KR,ko,Tier 1,25-34,web,app_store,0,0,commute_listener
U000466,2025-05-13,UK,en,Tier 1,35-44,mobile_ios,app_store,0,0,discovery_seeker
U000467,2025-12-07,US,en,Tier 1,35-44,mobile_android,paid_social,0,1,low_intent_new
U000468,2025-11-19,MX,es,Tier 2,25-34,mobile_android,app_store,0,1,playlist_builder
U000469,2026-03-03,US,en,Tier 1,55+,mobile_android,organic_search,0,1,commute_listener
U000470,2025-09-26,KR,ko,Tier 1,25-34,mobile_android,paid_social,0,0,podcast_heavy
U000471,2026-02-18,US,en,Tier 1,35-44,mobile_ios,organic_search,0,1,low_intent_new
U000472,2026-01-25,KR,ko,Tier 1,25-34,mobile_android,organic_search,0,0,casual_listener
U000473,2025-07-11,US,en,Tier 1,25-34,mobile_ios,referral,0,0,playlist_builder
U000474,2026-02-23,MX,es,Tier 2,25-34,mobile_android,app_store,0,0,casual_listener
U000475,2026-01-05,DE,de,Tier 1,35-44,web,influencer,0,0,playlist_builder
U000476,2025-03-15,KR,ko,Tier 1,25-34,mobile_ios,student_partner,0,0,discovery_seeker
U000477,2025-07-20,US,en,Tier 1,25-34,mobile_ios,app_store,0,1,discovery_seeker
U000478,2025-10-09,DE,de,Tier 1,25-34,mobile_ios,influencer,0,1,casual_listener
U000479,2025-09-25,KR,ko,Tier 1,13-17,mobile_android,organic_search,0,0,commute_listener
U000480,2025-12-03,DE,de,Tier 1,18-24,desktop,organic_search,1,0,casual_listener
U000481,2025-12-01,AU,en,Tier 1,18-24,mobile_android,student_partner,1,1,commute_listener
U000482,2025-12-10,IN,en,Tier 2,25-34,mobile_android,student_partner,0,1,playlist_builder
U000483,2025-08-13,CA,en,Tier 1,45-54,web,referral,0,1,casual_listener
U000484,2025-11-10,AU,en,Tier 1,25-34,mobile_android,referral,0,0,playlist_builder
U000485,2025-12-24,FR,fr,Tier 1,55+,smart_speaker,paid_social,0,1,discovery_seeker
U000486,2025-05-07,MX,es,Tier 2,13-17,mobile_android,organic_search,0,1,playlist_builder
U000487,2026-01-11,US,en,Tier 1,35-44,web,influencer,0,0,podcast_heavy
U000488,2025-03-29,US,en,Tier 1,18-24,mobile_android,organic_search,0,1,discovery_seeker
U000489,2025-08-24,ES,es,Tier 2,13-17,smart_speaker,organic_search,0,1,low_intent_new
U000490,2025-05-02,MX,es,Tier 2,35-44,mobile_android,referral,0,0,social_listener
U000491,2025-03-04,CA,en,Tier 1,18-24,mobile_android,organic_search,0,0,social_listener
U000492,2025-07-15,AU,en,Tier 1,18-24,mobile_ios,paid_social,0,1,commute_listener
U000493,2026-01-28,US,en,Tier 1,18-24,web,app_store,1,0,commute_listener
U000494,2025-11-29,US,en,Tier 1,35-44,mobile_ios,app_store,0,0,commute_listener
U000495,2025-06-29,CA,en,Tier 1,25-34,mobile_android,app_store,0,0,social_listener
U000496,2025-11-15,UK,en,Tier 1,18-24,mobile_ios,organic_search,1,1,commute_listener
U000497,2026-01-04,FR,fr,Tier 1,18-24,web,student_partner,1,0,casual_listener
U000498,2025-12-02,US,en,Tier 1,18-24,mobile_ios,app_store,1,1,casual_listener
U000499,2025-10-29,KR,ko,Tier 1,18-24,desktop,app_store,0,0,casual_listener
U000500,2025-06-02,KR,ko,Tier 1,45-54,mobile_android,organic_search,0,0,casual_listener
U000501,2025-03-14,IN,en,Tier 2,45-54,smart_speaker,organic_search,0,0,podcast_heavy
U000502,2025-09-21,DE,de,Tier 1,55+,mobile_android,paid_social,0,0,casual_listener
U000503,2025-03-24,US,en,Tier 1,35-44,mobile_android,app_store,0,0,podcast_heavy
U000504,2025-11-08,JP,ja,Tier 1,45-54,mobile_ios,app_store,0,1,casual_listener
U000505,2025-06-18,IN,en,Tier 2,35-44,mobile_android,paid_social,0,0,discovery_seeker
U000506,2025-11-29,US,en,Tier 1,55+,mobile_ios,student_partner,0,0,podcast_heavy
U000507,2026-03-08,ES,es,Tier 2,35-44,mobile_ios,organic_search,0,1,social_listener
U000508,2025-07-08,JP,ja,Tier 1,25-34,mobile_android,organic_search,0,0,playlist_builder
U000509,2026-02-26,ES,es,Tier 2,18-24,mobile_ios,paid_social,1,1,commute_listener
U000510,2025-10-01,IN,en,Tier 2,25-34,mobile_ios,paid_social,0,1,commute_listener
U000511,2026-03-08,FR,fr,Tier 1,25-34,web,organic_search,0,1,casual_listener
U000512,2026-01-21,CA,en,Tier 1,25-34,mobile_ios,organic_search,0,1,commute_listener
U000513,2025-03-09,ES,es,Tier 2,35-44,mobile_ios,student_partner,0,0,casual_listener
U000514,2025-07-22,MX,es,Tier 2,35-44,mobile_ios,organic_search,0,1,low_intent_new
U000515,2026-01-20,US,en,Tier 1,18-24,mobile_android,referral,0,0,low_intent_new
U000516,2025-07-16,US,en,Tier 1,18-24,desktop,referral,1,0,low_intent_new
U000517,2025-10-18,UK,en,Tier 1,45-54,web,influencer,0,1,casual_listener
U000518,2026-03-04,JP,ja,Tier 1,25-34,web,organic_search,0,1,casual_listener
U000519,2025-01-19,KR,ko,Tier 1,18-24,mobile_ios,organic_search,0,1,discovery_seeker
U000520,2026-02-18,US,en,Tier 1,35-44,mobile_android,paid_social,0,0,playlist_builder
U000521,2025-10-05,FR,fr,Tier 1,18-24,mobile_android,app_store,1,0,casual_listener
U000522,2025-02-23,UK,en,Tier 1,25-34,web,paid_social,0,1,commute_listener
U000523,2025-11-07,KR,ko,Tier 1,18-24,mobile_android,referral,0,0,commute_listener
U000524,2025-11-30,JP,ja,Tier 1,45-54,mobile_android,organic_search,0,0,podcast_heavy
U000525,2025-08-26,JP,ja,Tier 1,35-44,mobile_android,paid_social,0,1,casual_listener
U000526,2025-07-16,CA,en,Tier 1,25-34,mobile_ios,referral,0,1,low_intent_new
U000527,2025-04-28,CA,en,Tier 1,45-54,mobile_ios,app_store,0,1,casual_listener
U000528,2026-02-06,US,en,Tier 1,45-54,mobile_ios,influencer,0,1,commute_listener
U000529,2026-01-02,US,en,Tier 1,35-44,mobile_ios,app_store,0,1,casual_listener
U000530,2025-06-08,MX,es,Tier 2,45-54,mobile_android,referral,0,1,podcast_heavy
U000531,2025-12-05,JP,ja,Tier 1,35-44,mobile_android,organic_search,0,0,social_listener
U000532,2026-01-04,KR,ko,Tier 1,25-34,web,influencer,0,0,social_listener
U000533,2026-01-18,KR,ko,Tier 1,25-34,mobile_android,app_store,0,0,playlist_builder
U000534,2025-11-19,DE,de,Tier 1,18-24,mobile_android,organic_search,1,1,casual_listener
U000535,2025-09-30,BR,pt,Tier 2,13-17,mobile_android,organic_search,0,0,casual_listener
U000536,2025-04-08,ES,es,Tier 2,35-44,mobile_android,paid_social,0,0,casual_listener
U000537,2025-10-22,JP,ja,Tier 1,18-24,mobile_ios,organic_search,0,1,playlist_builder
U000538,2025-06-14,US,en,Tier 1,25-34,mobile_ios,organic_search,0,1,casual_listener
U000539,2025-03-28,CA,en,Tier 1,18-24,mobile_android,organic_search,0,1,playlist_builder
U000540,2025-05-14,US,en,Tier 1,25-34,web,influencer,0,0,low_intent_new
U000541,2025-10-07,ES,es,Tier 2,18-24,mobile_android,app_store,0,0,casual_listener
U000542,2025-10-09,FR,fr,Tier 1,35-44,mobile_ios,student_partner,0,1,commute_listener
U000543,2025-04-25,US,en,Tier 1,55+,mobile_ios,referral,0,1,discovery_seeker
U000544,2026-02-15,IN,en,Tier 2,45-54,web,referral,0,1,commute_listener
U000545,2026-02-07,FR,fr,Tier 1,25-34,desktop,student_partner,0,0,playlist_builder
U000546,2025-08-31,UK,en,Tier 1,55+,desktop,organic_search,0,1,casual_listener
U000547,2025-12-30,US,en,Tier 1,25-34,desktop,referral,0,0,casual_listener
U000548,2026-01-28,IN,en,Tier 2,25-34,web,referral,1,1,playlist_builder
